Crane Utilization
GEOLOC<String>,COUNTRY STATE CODE<String>,NAME<String>,Time<Day>,MIN Usage<Integer>,AVG Usage<Float>,MAX Usage<Integer>,MIN Capacity<Integer>,AVG Capacity<Float>,MAX Capacity<Integer>,MIN Utilization<Integer>,AVG Utilization<Float>,MAX Utilization<Float>
APFD,TN,AS SUKHAYRAH,88,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,89,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,90,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,91,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,92,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,93,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,94,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,95,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,96,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,97,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,98,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,99,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,100,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,101,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,102,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,103,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,104,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,105,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,106,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,107,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,108,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,109,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,110,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,111,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,112,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,113,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,114,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,115,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,116,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,117,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,118,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,119,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,120,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,121,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,122,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,123,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,124,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,125,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,126,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,127,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,128,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,129,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,130,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,131,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,132,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,133,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,134,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,135,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,136,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,137,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,138,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,139,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,140,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,141,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,142,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,143,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,144,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,145,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,146,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,147,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,148,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,149,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,150,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,151,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,152,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,153,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,154,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,155,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,156,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,157,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,158,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,159,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,160,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,161,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,162,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,163,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,164,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,165,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,166,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,167,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,168,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,169,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,170,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,171,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,172,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,173,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,174,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,175,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,176,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,177,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,178,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,179,0,0.0,0,2,2.0,2,0.0,0.0,0.0
APFD,TN,AS SUKHAYRAH,180,0,0.0,0,2,2.0,2,0.0,0.0,0.0
BSRL,TN,BIZERTE,0,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,1,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,2,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,3,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,4,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,5,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,6,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,7,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,8,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,9,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,10,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,11,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,12,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,13,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,14,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,15,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,16,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,17,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,18,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,19,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,20,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,21,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,22,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,23,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,24,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,25,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,26,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,27,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,28,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,29,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,30,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,31,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,32,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,33,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,34,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,35,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,36,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,37,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,38,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,39,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,40,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,41,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,42,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,43,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,44,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,45,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,46,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,47,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,48,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,49,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,50,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,51,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,52,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,53,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,54,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,55,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,56,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,57,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,58,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,59,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,60,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,61,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,62,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,63,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,64,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,65,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,66,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,67,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,68,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,69,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,70,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,71,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,72,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,73,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,74,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,75,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,76,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,77,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,78,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,79,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,80,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,81,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,82,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,83,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,84,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,85,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,86,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,87,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,88,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,89,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,90,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,91,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,92,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,93,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,94,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,95,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,96,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,97,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,98,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,99,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,100,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,101,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,102,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,103,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,104,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,105,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,106,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,107,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,108,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,109,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,110,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,111,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,112,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,113,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,114,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,115,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,116,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,117,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,118,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,119,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,120,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,121,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,122,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,123,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,124,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,125,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,126,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,127,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,128,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,129,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,130,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,131,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,132,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,133,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,134,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,135,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,136,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,137,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,138,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,139,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,140,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,141,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,142,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,143,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,144,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,145,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,146,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,147,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,148,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,149,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,150,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,151,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,152,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,153,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,154,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,155,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,156,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,157,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,158,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,159,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,160,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,161,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,162,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,163,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,164,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,165,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,166,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,167,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,168,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,169,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,170,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,171,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,172,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,173,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,174,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,175,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,176,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,177,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,178,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,179,0,0.0,0,6,6.0,6,0.0,0.0,0.0
BSRL,TN,BIZERTE,180,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,0,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,1,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,2,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,3,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,4,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,5,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,6,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,7,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,8,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,9,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,10,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,11,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,12,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,13,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,14,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,15,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,16,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,17,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,18,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,19,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,20,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,21,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,22,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,23,0,0.0,0,6,6.0,6,0.0,0.0,0.0
FGTW,TN,DJERBA,24,0,0.0,0,6,6.0,6,0.0,0.0,0.0
